거래일,거래시간,지역,연료원,전력거래량(MWh)
2025-01-02,18,세종시,태양광,1.821158
2025-01-02,19,세종시,태양광,1.631461
2025-01-02,20,세종시,태양광,1.171113
2025-01-02,21,세종시,태양광,0
2025-01-02,22,세종시,태양광,0
2025-01-02,23,세종시,태양광,0
2025-01-02,24,세종시,태양광,0
2025-01-02,1,울산시,태양광,0
2025-01-02,2,울산시,태양광,0
2025-01-02,3,울산시,태양광,0
2025-01-02,4,울산시,태양광,0
2025-01-02,5,울산시,태양광,0
2025-01-02,6,울산시,태양광,0
2025-01-02,7,울산시,태양광,0
2025-01-02,8,울산시,태양광,0.210469
2025-01-02,9,울산시,태양광,4.652867
2025-01-02,10,울산시,태양광,15.751826
2025-01-02,11,울산시,태양광,26.497383
2025-01-02,12,울산시,태양광,32.237417
2025-01-02,13,울산시,태양광,34.042813
2025-01-02,14,울산시,태양광,31.853493
2025-01-02,15,울산시,태양광,25.709772
2025-01-02,16,울산시,태양광,14.80089
2025-01-02,17,울산시,태양광,4.305138
2025-01-02,18,울산시,태양광,0.335741
2025-01-02,19,울산시,태양광,0.232436
2025-01-02,20,울산시,태양광,0.4208
2025-01-02,21,울산시,태양광,0.4334
2025-01-02,22,울산시,태양광,0.40752
2025-01-02,23,울산시,태양광,0.06192
2025-01-02,24,울산시,태양광,0
2025-01-02,1,인천시,태양광,8.00E-05
2025-01-02,2,인천시,태양광,0
2025-01-02,3,인천시,태양광,0
2025-01-02,4,인천시,태양광,0
2025-01-02,5,인천시,태양광,0
2025-01-02,6,인천시,태양광,0
2025-01-02,7,인천시,태양광,0
2025-01-02,8,인천시,태양광,0.014526
2025-01-02,9,인천시,태양광,2.83891
2025-01-02,10,인천시,태양광,10.026608
2025-01-02,11,인천시,태양광,20.289683
2025-01-02,12,인천시,태양광,27.188702
2025-01-02,13,인천시,태양광,30.540402
2025-01-02,14,인천시,태양광,31.614743
2025-01-02,15,인천시,태양광,28.359995
2025-01-02,16,인천시,태양광,19.136994
2025-01-02,17,인천시,태양광,11.360404
2025-01-02,18,인천시,태양광,6.783273
2025-01-02,19,인천시,태양광,5.223337
2025-01-02,20,인천시,태양광,2.130586
2025-01-02,21,인천시,태양광,0.89964
2025-01-02,22,인천시,태양광,0.28456
2025-01-02,23,인천시,태양광,0
2025-01-02,24,인천시,태양광,0
2025-01-02,1,전라남도,태양광,0.55416
2025-01-02,2,전라남도,태양광,0.0956
2025-01-02,3,전라남도,태양광,0.0126
2025-01-02,4,전라남도,태양광,0
2025-01-02,5,전라남도,태양광,0
2025-01-02,6,전라남도,태양광,0.01092
2025-01-02,7,전라남도,태양광,0
2025-01-02,8,전라남도,태양광,2.358733
2025-01-02,9,전라남도,태양광,145.193722
2025-01-02,10,전라남도,태양광,518.632648
2025-01-02,11,전라남도,태양광,947.193314
2025-01-02,12,전라남도,태양광,1239.438062
2025-01-02,13,전라남도,태양광,1399.811115
2025-01-02,14,전라남도,태양광,1435.877027
2025-01-02,15,전라남도,태양광,1379.013971
2025-01-02,16,전라남도,태양광,970.232359
2025-01-02,17,전라남도,태양광,738.583657
2025-01-02,18,전라남도,태양광,527.479029
2025-01-02,19,전라남도,태양광,505.04792
2025-01-02,20,전라남도,태양광,419.383939
2025-01-02,21,전라남도,태양광,158.066958
2025-01-02,22,전라남도,태양광,34.329909
2025-01-02,23,전라남도,태양광,12.375782
2025-01-02,24,전라남도,태양광,2.773837
2025-01-02,1,전라북도,태양광,0.304816
2025-01-02,2,전라북도,태양광,0.434368
2025-01-02,3,전라북도,태양광,0.5074
2025-01-02,4,전라북도,태양광,0.461568
2025-01-02,5,전라북도,태양광,0.0356
2025-01-02,6,전라북도,태양광,4.00E-05
2025-01-02,7,전라북도,태양광,0
2025-01-02,8,전라북도,태양광,0.528195
2025-01-02,9,전라북도,태양광,49.837444
2025-01-02,10,전라북도,태양광,204.601291
2025-01-02,11,전라북도,태양광,371.077335
2025-01-02,12,전라북도,태양광,466.472083
2025-01-02,13,전라북도,태양광,501.274379
2025-01-02,14,전라북도,태양광,492.766082
2025-01-02,15,전라북도,태양광,427.854665
2025-01-02,16,전라북도,태양광,274.091496
2025-01-02,17,전라북도,태양광,121.310448
2025-01-02,18,전라북도,태양광,53.274411
2025-01-02,19,전라북도,태양광,57.98239
2025-01-02,20,전라북도,태양광,52.079297
2025-01-02,21,전라북도,태양광,33.80267
2025-01-02,22,전라북도,태양광,21.686879
2025-01-02,23,전라북도,태양광,9.00042
2025-01-02,24,전라북도,태양광,2.265
2025-01-02,1,제주도,태양광,0.000352
2025-01-02,2,제주도,태양광,0.000408
2025-01-02,3,제주도,태양광,0.000424
2025-01-02,4,제주도,태양광,0.00054
2025-01-02,5,제주도,태양광,0.000352
2025-01-02,6,제주도,태양광,0.00052
2025-01-02,7,제주도,태양광,0.000312
2025-01-02,8,제주도,태양광,0.815376
2025-01-02,9,제주도,태양광,25.167157
2025-01-02,10,제주도,태양광,78.136999
2025-01-02,11,제주도,태양광,149.352406
2025-01-02,12,제주도,태양광,189.456052
2025-01-02,13,제주도,태양광,207.208148
2025-01-02,14,제주도,태양광,211.699224
2025-01-02,15,제주도,태양광,158.900796
2025-01-02,16,제주도,태양광,96.239526
2025-01-02,17,제주도,태양광,37.643917
2025-01-02,18,제주도,태양광,5.321532
2025-01-02,19,제주도,태양광,2.090139
2025-01-02,20,제주도,태양광,3.223148
2025-01-02,21,제주도,태양광,2.440904
2025-01-02,22,제주도,태양광,1.052344
2025-01-02,23,제주도,태양광,0.10944
2025-01-02,24,제주도,태양광,0.000288
2025-01-02,1,충청남도,태양광,0.68396
2025-01-02,2,충청남도,태양광,0.20356
2025-01-02,3,충청남도,태양광,0.00628
2025-01-02,4,충청남도,태양광,0.00044
2025-01-02,5,충청남도,태양광,0.00024
2025-01-02,6,충청남도,태양광,0.00016
2025-01-02,7,충청남도,태양광,0.00016
2025-01-02,8,충청남도,태양광,0.495804
2025-01-02,9,충청남도,태양광,74.979979
2025-01-02,10,충청남도,태양광,295.81679
2025-01-02,11,충청남도,태양광,541.504636
2025-01-02,12,충청남도,태양광,702.693545
2025-01-02,13,충청남도,태양광,785.430164
2025-01-02,14,충청남도,태양광,780.098488
2025-01-02,15,충청남도,태양광,688.20949
2025-01-02,16,충청남도,태양광,465.725889
2025-01-02,17,충청남도,태양광,241.642862
2025-01-02,18,충청남도,태양광,122.466608
2025-01-02,19,충청남도,태양광,112.724424
2025-01-02,20,충청남도,태양광,65.383786
2025-01-02,21,충청남도,태양광,33.424942
2025-01-02,22,충청남도,태양광,15.54332
2025-01-02,23,충청남도,태양광,6.456836
2025-01-02,24,충청남도,태양광,1.59924
2025-01-02,1,충청북도,태양광,0.01608
2025-01-02,2,충청북도,태양광,0.2574
2025-01-02,3,충청북도,태양광,0.286
2025-01-02,4,충청북도,태양광,0.2842
2025-01-02,5,충청북도,태양광,0.008
2025-01-02,6,충청북도,태양광,0
2025-01-02,7,충청북도,태양광,0
2025-01-02,8,충청북도,태양광,0.211456
2025-01-02,9,충청북도,태양광,15.916913
2025-01-02,10,충청북도,태양광,63.593469
2025-01-02,11,충청북도,태양광,120.386267
2025-01-02,12,충청북도,태양광,165.221389
2025-01-02,13,충청북도,태양광,183.552582
2025-01-02,14,충청북도,태양광,179.726604
2025-01-02,15,충청북도,태양광,154.794544
2025-01-02,16,충청북도,태양광,104.757784
2025-01-02,17,충청북도,태양광,59.676847
2025-01-02,18,충청북도,태양광,39.13738
2025-01-02,19,충청북도,태양광,40.120171
2025-01-02,20,충청북도,태양광,29.229471
2025-01-02,21,충청북도,태양광,13.409738
2025-01-02,22,충청북도,태양광,5.502041
2025-01-02,23,충청북도,태양광,3.143056
2025-01-02,24,충청북도,태양광,1.564712
2025-01-03,1,강원도,태양광,0.882662
2025-01-03,2,강원도,태양광,0.11732
2025-01-03,3,강원도,태양광,0.14692
2025-01-03,4,강원도,태양광,0.14668
2025-01-03,5,강원도,태양광,0.14608
2025-01-03,6,강원도,태양광,0.02398
2025-01-03,7,강원도,태양광,0
2025-01-03,8,강원도,태양광,0.525027
2025-01-03,9,강원도,태양광,37.235554
2025-01-03,10,강원도,태양광,154.101807
2025-01-03,11,강원도,태양광,262.231646
2025-01-03,12,강원도,태양광,335.480196
2025-01-03,13,강원도,태양광,359.097083
2025-01-03,14,강원도,태양광,337.756475
2025-01-03,15,강원도,태양광,269.541421
2025-01-03,16,강원도,태양광,166.189662
2025-01-03,17,강원도,태양광,76.442604
2025-01-03,18,강원도,태양광,47.474183
2025-01-03,19,강원도,태양광,63.057376
2025-01-03,20,강원도,태양광,64.696104
2025-01-03,21,강원도,태양광,37.043005
2025-01-03,22,강원도,태양광,14.838331
2025-01-03,23,강원도,태양광,7.787775
2025-01-03,24,강원도,태양광,3.339898
2025-01-03,1,경기도,태양광,0
2025-01-03,2,경기도,태양광,0
2025-01-03,3,경기도,태양광,0
2025-01-03,4,경기도,태양광,0
2025-01-03,5,경기도,태양광,0
2025-01-03,6,경기도,태양광,0
2025-01-03,7,경기도,태양광,0
2025-01-03,8,경기도,태양광,0.144949
2025-01-03,9,경기도,태양광,19.272136
2025-01-03,10,경기도,태양광,87.771515
2025-01-03,11,경기도,태양광,159.324215
2025-01-03,12,경기도,태양광,199.940793
2025-01-03,13,경기도,태양광,204.253743
2025-01-03,14,경기도,태양광,160.83137
2025-01-03,15,경기도,태양광,114.592122
2025-01-03,16,경기도,태양광,67.25405
2025-01-03,17,경기도,태양광,35.266368
2025-01-03,18,경기도,태양광,19.030921
2025-01-03,19,경기도,태양광,19.520565
2025-01-03,20,경기도,태양광,15.245734
2025-01-03,21,경기도,태양광,7.933618
2025-01-03,22,경기도,태양광,2.568905
2025-01-03,23,경기도,태양광,0.92172
2025-01-03,24,경기도,태양광,0.32264
2025-01-03,1,경상남도,태양광,0.11564
2025-01-03,2,경상남도,태양광,0.002
2025-01-03,3,경상남도,태양광,0
2025-01-03,4,경상남도,태양광,0
2025-01-03,5,경상남도,태양광,0
2025-01-03,6,경상남도,태양광,0
2025-01-03,7,경상남도,태양광,0
2025-01-03,8,경상남도,태양광,0.933654
2025-01-03,9,경상남도,태양광,41.072024
2025-01-03,10,경상남도,태양광,152.811591
2025-01-03,11,경상남도,태양광,256.492626
2025-01-03,12,경상남도,태양광,321.947441
2025-01-03,13,경상남도,태양광,347.824492
2025-01-03,14,경상남도,태양광,345.364006
2025-01-03,15,경상남도,태양광,293.889681
2025-01-03,16,경상남도,태양광,192.11924
2025-01-03,17,경상남도,태양광,74.921377
2025-01-03,18,경상남도,태양광,26.236801
2025-01-03,19,경상남도,태양광,29.52361
2025-01-03,20,경상남도,태양광,26.332003
2025-01-03,21,경상남도,태양광,18.697778
2025-01-03,22,경상남도,태양광,10.99834
2025-01-03,23,경상남도,태양광,3.852931
2025-01-03,24,경상남도,태양광,1.044496
2025-01-03,1,경상북도,태양광,0.08008
2025-01-03,2,경상북도,태양광,0.24908
2025-01-03,3,경상북도,태양광,0.2964
2025-01-03,4,경상북도,태양광,0.2964
2025-01-03,5,경상북도,태양광,0.2394
2025-01-03,6,경상북도,태양광,0.031
2025-01-03,7,경상북도,태양광,0
2025-01-03,8,경상북도,태양광,0.925368
2025-01-03,9,경상북도,태양광,55.938949
2025-01-03,10,경상북도,태양광,208.69633
2025-01-03,11,경상북도,태양광,343.654504
2025-01-03,12,경상북도,태양광,428.664203
2025-01-03,13,경상북도,태양광,461.654797
2025-01-03,14,경상북도,태양광,454.693497
2025-01-03,15,경상북도,태양광,385.985553
2025-01-03,16,경상북도,태양광,240.792221
2025-01-03,17,경상북도,태양광,96.078722
2025-01-03,18,경상북도,태양광,39.184589
2025-01-03,19,경상북도,태양광,63.615255
2025-01-03,20,경상북도,태양광,63.088977
2025-01-03,21,경상북도,태양광,46.005788
2025-01-03,22,경상북도,태양광,27.860905
2025-01-03,23,경상북도,태양광,9.331023
2025-01-03,24,경상북도,태양광,1.281753
2025-01-03,1,광주시,태양광,0.00144
2025-01-03,2,광주시,태양광,0.00228
2025-01-03,3,광주시,태양광,0.00072
2025-01-03,4,광주시,태양광,0
2025-01-03,5,광주시,태양광,0
2025-01-03,6,광주시,태양광,0
2025-01-03,7,광주시,태양광,0.00144
2025-01-03,8,광주시,태양광,0.043512
2025-01-03,9,광주시,태양광,3.698551
2025-01-03,10,광주시,태양광,13.310142
2025-01-03,11,광주시,태양광,29.781758
2025-01-03,12,광주시,태양광,39.390801
2025-01-03,13,광주시,태양광,42.608464
2025-01-03,14,광주시,태양광,40.95728
2025-01-03,15,광주시,태양광,33.72277
2025-01-03,16,광주시,태양광,20.608739
2025-01-03,17,광주시,태양광,9.120873
2025-01-03,18,광주시,태양광,2.424994
2025-01-03,19,광주시,태양광,2.317448
2025-01-03,20,광주시,태양광,1.78104
2025-01-03,21,광주시,태양광,0.97134
2025-01-03,22,광주시,태양광,0.63918
2025-01-03,23,광주시,태양광,0.33228
2025-01-03,24,광주시,태양광,0.048
2025-01-03,1,대구시,태양광,0
2025-01-03,2,대구시,태양광,0
2025-01-03,3,대구시,태양광,0
2025-01-03,4,대구시,태양광,0
2025-01-03,5,대구시,태양광,0
2025-01-03,6,대구시,태양광,0
2025-01-03,7,대구시,태양광,0
2025-01-03,8,대구시,태양광,0.101131
2025-01-03,9,대구시,태양광,8.252525
2025-01-03,10,대구시,태양광,28.856297
2025-01-03,11,대구시,태양광,46.164925
2025-01-03,12,대구시,태양광,56.070476
2025-01-03,13,대구시,태양광,60.718926
2025-01-03,14,대구시,태양광,57.904986
2025-01-03,15,대구시,태양광,48.977826
2025-01-03,16,대구시,태양광,30.427404
2025-01-03,17,대구시,태양광,13.331543
2025-01-03,18,대구시,태양광,5.463137
2025-01-03,19,대구시,태양광,6.01134
2025-01-03,20,대구시,태양광,4.199276
2025-01-03,21,대구시,태양광,2.643664
2025-01-03,22,대구시,태양광,0.97112
2025-01-03,23,대구시,태양광,0.09748
2025-01-03,24,대구시,태양광,0
2025-01-03,1,대전시,태양광,0
2025-01-03,2,대전시,태양광,0
2025-01-03,3,대전시,태양광,0
2025-01-03,4,대전시,태양광,0
2025-01-03,5,대전시,태양광,0
2025-01-03,6,대전시,태양광,0
2025-01-03,7,대전시,태양광,0
2025-01-03,8,대전시,태양광,0.00128
2025-01-03,9,대전시,태양광,0.764051
2025-01-03,10,대전시,태양광,3.773674
2025-01-03,11,대전시,태양광,6.926589
2025-01-03,12,대전시,태양광,8.989396
2025-01-03,13,대전시,태양광,9.929982
2025-01-03,14,대전시,태양광,9.262851
2025-01-03,15,대전시,태양광,5.703929
2025-01-03,16,대전시,태양광,3.422673
2025-01-03,17,대전시,태양광,0.930889
2025-01-03,18,대전시,태양광,0.008557
2025-01-03,19,대전시,태양광,0
2025-01-03,20,대전시,태양광,0
2025-01-03,21,대전시,태양광,0
2025-01-03,22,대전시,태양광,0
2025-01-03,23,대전시,태양광,0
2025-01-03,24,대전시,태양광,0
2025-01-03,1,부산시,태양광,0
2025-01-03,2,부산시,태양광,0
2025-01-03,3,부산시,태양광,0
2025-01-03,4,부산시,태양광,0
2025-01-03,5,부산시,태양광,0
2025-01-03,6,부산시,태양광,0
2025-01-03,7,부산시,태양광,0
2025-01-03,8,부산시,태양광,0.303775
2025-01-03,9,부산시,태양광,11.064319
2025-01-03,10,부산시,태양광,39.408244
2025-01-03,11,부산시,태양광,63.644117
2025-01-03,12,부산시,태양광,78.565957
2025-01-03,13,부산시,태양광,82.750921
2025-01-03,14,부산시,태양광,77.641122
2025-01-03,15,부산시,태양광,64.018139
2025-01-03,16,부산시,태양광,40.822497
2025-01-03,17,부산시,태양광,13.250673
2025-01-03,18,부산시,태양광,2.99203
2025-01-03,19,부산시,태양광,3.020978
2025-01-03,20,부산시,태양광,2.851608
2025-01-03,21,부산시,태양광,2.088648
2025-01-03,22,부산시,태양광,0.540624
2025-01-03,23,부산시,태양광,0.01728
2025-01-03,24,부산시,태양광,0
2025-01-03,1,서울시,태양광,0
2025-01-03,2,서울시,태양광,0
2025-01-03,3,서울시,태양광,0
2025-01-03,4,서울시,태양광,0
2025-01-03,5,서울시,태양광,0
2025-01-03,6,서울시,태양광,0
2025-01-03,7,서울시,태양광,0
2025-01-03,8,서울시,태양광,0.006475
2025-01-03,9,서울시,태양광,0.788951
2025-01-03,10,서울시,태양광,3.995989
2025-01-03,11,서울시,태양광,6.875244
2025-01-03,12,서울시,태양광,8.732614
2025-01-03,13,서울시,태양광,8.327219
2025-01-03,14,서울시,태양광,7.442081
2025-01-03,15,서울시,태양광,5.933447
2025-01-03,16,서울시,태양광,4.310611
2025-01-03,17,서울시,태양광,1.662707
2025-01-03,18,서울시,태양광,0.066587
2025-01-03,19,서울시,태양광,0.0484
2025-01-03,20,서울시,태양광,0.11032
2025-01-03,21,서울시,태양광,0.11028
2025-01-03,22,서울시,태양광,0.0716
2025-01-03,23,서울시,태양광,0.02428
2025-01-03,24,서울시,태양광,0
2025-01-03,1,세종시,태양광,0
2025-01-03,2,세종시,태양광,0
2025-01-03,3,세종시,태양광,0
2025-01-03,4,세종시,태양광,0
2025-01-03,5,세종시,태양광,0
2025-01-03,6,세종시,태양광,0
2025-01-03,7,세종시,태양광,0
2025-01-03,8,세종시,태양광,0.016924
2025-01-03,9,세종시,태양광,1.911188
2025-01-03,10,세종시,태양광,7.109969
2025-01-03,11,세종시,태양광,12.297939
2025-01-03,12,세종시,태양광,16.374308
2025-01-03,13,세종시,태양광,18.662234
2025-01-03,14,세종시,태양광,18.472463
2025-01-03,15,세종시,태양광,12.162098
2025-01-03,16,세종시,태양광,5.617991
2025-01-03,17,세종시,태양광,3.319786
2025-01-03,18,세종시,태양광,1.682587
2025-01-03,19,세종시,태양광,1.633148
2025-01-03,20,세종시,태양광,1.201101
2025-01-03,21,세종시,태양광,0
2025-01-03,22,세종시,태양광,0
2025-01-03,23,세종시,태양광,0
2025-01-03,24,세종시,태양광,0
2025-01-03,1,울산시,태양광,0
2025-01-03,2,울산시,태양광,0
2025-01-03,3,울산시,태양광,0
2025-01-03,4,울산시,태양광,0
2025-01-03,5,울산시,태양광,0
2025-01-03,6,울산시,태양광,0
2025-01-03,7,울산시,태양광,0
2025-01-03,8,울산시,태양광,0.132639
2025-01-03,9,울산시,태양광,4.802245
